episode,scenario,ens,evaluatino_area,hour_index,value
240527,10000_5x5,e3,region,8,304.9538414
240527,10000_5x5,e1,city,9,302.9487632
240527,10000_5x5,e2,city,9,302.7548624
240527,10000_5x5,e3,city,9,302.418302
240527,10000_5x5,e1,region,9,306.8787354
240527,10000_5x5,e2,region,9,306.8692046
240527,10000_5x5,e3,region,9,306.6750206
240527,10000_5x5,e1,city,10,304.9498081
240527,10000_5x5,e2,city,10,304.7061897
240527,10000_5x5,e3,city,10,304.6570045
240527,10000_5x5,e1,region,10,308.7648222
240527,10000_5x5,e2,region,10,308.7862111
240527,10000_5x5,e3,region,10,308.3499021
240527,10000_5x5,e1,city,11,307.0114016
240527,10000_5x5,e2,city,11,306.930703
240527,10000_5x5,e3,city,11,306.6889621
240527,10000_5x5,e1,region,11,310.4646971
240527,10000_5x5,e2,region,11,310.423801
240527,10000_5x5,e3,region,11,309.8601045
240527,10000_5x5,e1,city,12,308.9260749
240527,10000_5x5,e2,city,12,309.0574495
240527,10000_5x5,e3,city,12,308.736959
240527,10000_5x5,e1,region,12,311.8985889
240527,10000_5x5,e2,region,12,311.7459302
240527,10000_5x5,e3,region,12,311.1658613
240527,10000_5x5,e1,city,13,310.6701282
240527,10000_5x5,e2,city,13,311.1042318
240527,10000_5x5,e3,city,13,310.6833019
240527,10000_5x5,e1,region,13,313.0763328
240527,10000_5x5,e2,region,13,312.8984301
240527,10000_5x5,e3,region,13,312.2797344
240527,10000_5x5,e1,city,14,312.2958717
240527,10000_5x5,e2,city,14,313.0310373
240527,10000_5x5,e3,city,14,312.6211282
240527,10000_5x5,e1,region,14,314.0096236
240527,10000_5x5,e2,region,14,313.8628331
240527,10000_5x5,e3,region,14,313.2596636
240527,10000_5x5,e1,city,15,313.9064114
240527,10000_5x5,e2,city,15,314.5307422
240527,10000_5x5,e3,city,15,314.2889674
240527,10000_5x5,e1,region,15,314.6704832
240527,10000_5x5,e2,region,15,314.5737721
240527,10000_5x5,e3,region,15,314.0121644
240527,10000_5x5,e1,city,16,315.121994
240527,10000_5x5,e2,city,16,315.7622227
240527,10000_5x5,e3,city,16,315.2793264
240527,10000_5x5,e1,region,16,315.1183223
240527,10000_5x5,e2,region,16,315.0551266
240527,10000_5x5,e3,region,16,314.4800461
240527,10000_5x5,e1,city,17,315.9498745
240527,10000_5x5,e2,city,17,316.5583584
240527,10000_5x5,e3,city,17,315.8775676
240527,10000_5x5,e1,region,17,315.279528
240527,10000_5x5,e2,region,17,315.2069365
240527,10000_5x5,e3,region,17,314.6142173
240527,10000_5x5,e1,city,18,316.3749288
240527,10000_5x5,e2,city,18,316.7898428
240527,10000_5x5,e3,city,18,315.9904234
240527,10000_5x5,e1,region,18,315.1065286
240527,10000_5x5,e2,region,18,315.0066953
240527,10000_5x5,e3,region,18,314.4244263
240527,10000_5x5,e1,city,19,314.9611201
240527,10000_5x5,e2,city,19,315.0199398
240527,10000_5x5,e3,city,19,314.3203779
240527,10000_5x5,e1,region,19,314.4410605
240527,10000_5x5,e2,region,19,314.2950785
240527,10000_5x5,e3,region,19,313.8101758
240527,10000_5x5,e1,city,20,311.712893
240527,10000_5x5,e2,city,20,311.6799038
240527,10000_5x5,e3,city,20,311.1601062
240527,10000_5x5,e1,region,20,312.0403262
240527,10000_5x5,e2,region,20,311.9068506
240527,10000_5x5,e3,region,20,311.6714547
240527,10000_5x5,e1,city,21,309.2787418
240527,10000_5x5,e2,city,21,309.3253251
240527,10000_5x5,e3,city,21,308.8694568
240527,10000_5x5,e1,region,21,310.4522527
240527,10000_5x5,e2,region,21,310.3280312
240527,10000_5x5,e3,region,21,310.1346688
240527,10000_5x5,e1,city,22,307.7054372
240527,10000_5x5,e2,city,22,307.8139279
240527,10000_5x5,e3,city,22,307.4098752
240527,10000_5x5,e1,region,22,309.2646284
240527,10000_5x5,e2,region,22,309.1381228
240527,10000_5x5,e3,region,22,309.0106994
240527,10000_5x5,e1,city,23,306.377747
240527,10000_5x5,e2,city,23,306.5065161
240527,10000_5x5,e3,city,23,306.2839012
240527,10000_5x5,e1,region,23,308.1675583
240527,10000_5x5,e2,region,23,308.0681484
240527,10000_5x5,e3,region,23,307.9917847
240527,10000_5x5,e1,city,24,305.3387345
240527,10000_5x5,e2,city,24,305.4657667
240527,10000_5x5,e3,city,24,305.3351844
240527,10000_5x5,e1,region,24,307.1542055
240527,10000_5x5,e2,region,24,307.1322844
240527,10000_5x5,e3,region,24,307.0405609
240527,10000_5x5,e1,city,25,304.3411503
240527,10000_5x5,e2,city,25,304.5004003
240527,10000_5x5,e3,city,25,304.356709
240527,10000_5x5,e1,region,25,306.2320941
240527,10000_5x5,e2,region,25,306.2622574
240527,10000_5x5,e3,region,25,306.1811389
240527,10000_5x5,e1,city,26,303.0820495
240527,10000_5x5,e2,city,26,303.62147
240527,10000_5x5,e3,city,26,303.4298017
240527,10000_5x5,e1,region,26,305.3516348
240527,10000_5x5,e2,region,26,305.3371981
240527,10000_5x5,e3,region,26,305.3397382
240527,10000_5x5,e1,city,27,302.0006106
240527,10000_5x5,e2,city,27,302.7622483
240527,10000_5x5,e3,city,27,302.4196754
240527,10000_5x5,e1,region,27,304.534614
240527,10000_5x5,e2,region,27,304.4778736
240527,10000_5x5,e3,region,27,304.5181367
240527,10000_5x5,e1,city,28,301.3869198
240527,10000_5x5,e2,city,28,302.2508805
240527,10000_5x5,e3,city,28,301.4848448
240527,10000_5x5,e1,region,28,303.7657334
240527,10000_5x5,e2,region,28,303.6958313
240527,10000_5x5,e3,region,28,303.7471451
240527,10000_5x5,e1,city,29,300.6213869
240527,10000_5x5,e2,city,29,301.5767389
240527,10000_5x5,e3,city,29,300.6828348
240527,10000_5x5,e1,region,29,303.0652633
240527,10000_5x5,e2,region,29,302.9652497
240527,10000_5x5,e3,region,29,303.0116582
240527,10000_5x5,e1,city,30,299.9480872
240527,10000_5x5,e2,city,30,300.847099
240527,10000_5x5,e3,city,30,299.8633765
240527,10000_5x5,e1,region,30,302.4133209
240527,10000_5x5,e2,region,30,302.3210756
240527,10000_5x5,e3,region,30,302.3503417
240527,10000_5x5,e1,city,31,299.4221673
240527,10000_5x5,e2,city,31,300.3131281
240527,10000_5x5,e3,city,31,299.4216065
240527,10000_5x5,e1,region,31,301.9941141
240527,10000_5x5,e2,region,31,301.9445716
240527,10000_5x5,e3,region,31,301.9689359
240527,10000_5x5,e1,city,32,300.135233
240527,10000_5x5,e2,city,32,300.6822395
240527,10000_5x5,e3,city,32,300.2164762
240527,10000_5x5,e1,region,32,303.4788482
240527,10000_5x5,e2,region,32,303.3154929
240527,10000_5x5,e3,region,32,303.3598898
240527,10000_5x5,e1,city,33,302.3069471
240527,10000_5x5,e2,city,33,302.6984772
240527,10000_5x5,e3,city,33,302.0751004
240527,10000_5x5,e1,region,33,305.6134741
240527,10000_5x5,e2,region,33,305.4675824
240527,10000_5x5,e3,region,33,305.4388029
240527,10000_5x5,e1,city,34,304.5603464
240527,10000_5x5,e2,city,34,304.6982307
240527,10000_5x5,e3,city,34,304.1352239
240527,10000_5x5,e1,region,34,307.9408042
240527,10000_5x5,e2,region,34,307.6895338
240527,10000_5x5,e3,region,34,307.7259162
240527,10000_5x5,e1,city,35,307.4330005
240527,10000_5x5,e2,city,35,307.8370002
240527,10000_5x5,e3,city,35,307.2532804
240527,10000_5x5,e1,region,35,310.2469965
240527,10000_5x5,e2,region,35,309.998609
240527,10000_5x5,e3,region,35,310.0535457
240527,10000_5x5,e1,city,36,311.147398
240527,10000_5x5,e2,city,36,312.1698597
240527,10000_5x5,e3,city,36,310.6506694
240527,10000_5x5,e1,region,36,312.2321768
240527,10000_5x5,e2,region,36,312.0420173
240527,10000_5x5,e3,region,36,312.1220941
240527,10000_5x5,e1,city,37,314.5043017
240527,10000_5x5,e2,city,37,315.4292478
240527,10000_5x5,e3,city,37,313.9730083
240527,10000_5x5,e1,region,37,313.8136694
240527,10000_5x5,e2,region,37,313.6965039
240527,10000_5x5,e3,region,37,313.7932997
240527,10000_5x5,e1,city,38,316.5048921
240527,10000_5x5,e2,city,38,317.0042
240527,10000_5x5,e3,city,38,316.2570873
240527,10000_5x5,e1,region,38,315.0306143
240527,10000_5x5,e2,region,38,315.0006185
240527,10000_5x5,e3,region,38,314.9660152
240527,10000_5x5,e1,city,39,317.475691
240527,10000_5x5,e2,city,39,317.6749603
240527,10000_5x5,e3,city,39,317.3278827
240527,10000_5x5,e1,region,39,315.8579307
240527,10000_5x5,e2,region,39,315.8760461
240527,10000_5x5,e3,region,39,315.7339509
240527,10000_5x5,e1,city,40,317.8584777
240527,10000_5x5,e2,city,40,317.9542571
240527,10000_5x5,e3,city,40,317.7287554
240527,10000_5x5,e1,region,40,316.3693212
240527,10000_5x5,e2,region,40,316.3842643
240527,10000_5x5,e3,region,40,316.2027653
240527,10000_5x5,e1,city,41,317.907121
240527,10000_5x5,e2,city,41,317.936974
240527,10000_5x5,e3,city,41,317.7479024
240527,10000_5x5,e1,region,41,316.5047295
240527,10000_5x5,e2,region,41,316.4655214
240527,10000_5x5,e3,region,41,316.2963716
240527,10000_5x5,e1,city,42,317.4012259
240527,10000_5x5,e2,city,42,317.408823
240527,10000_5x5,e3,city,42,317.230593
240527,10000_5x5,e1,region,42,316.1005788
240527,10000_5x5,e2,region,42,315.9700389
240527,10000_5x5,e3,region,42,315.8590372
240527,10000_5x5,e1,city,43,314.9270262
240527,10000_5x5,e2,city,43,314.9276259
240527,10000_5x5,e3,city,43,314.6415289
240527,10000_5x5,e1,region,43,314.3470893
240527,10000_5x5,e2,region,43,314.0025628
240527,10000_5x5,e3,region,43,314.0891559
240527,10000_5x5,e1,city,44,312.0601202
240527,10000_5x5,e2,city,44,311.7504725
240527,10000_5x5,e3,city,44,311.5247833
240527,10000_5x5,e1,region,44,311.1753308
240527,10000_5x5,e2,region,44,310.6564048
240527,10000_5x5,e3,region,44,310.8258448
240527,10000_5x5,e1,city,45,309.9252468
240527,10000_5x5,e2,city,45,309.4660333
240527,10000_5x5,e3,city,45,309.1374863
240527,10000_5x5,e1,region,45,309.2301943
240527,10000_5x5,e2,region,45,308.7493039
240527,10000_5x5,e3,region,45,308.8985303
240527,10000_5x5,e1,city,46,308.384483
240527,10000_5x5,e2,city,46,307.9946484
240527,10000_5x5,e3,city,46,307.6666389
240527,10000_5x5,e1,region,46,307.7401901
240527,10000_5x5,e2,region,46,307.3324611
240527,10000_5x5,e3,region,46,307.5048324
240527,10000_5x5,e1,city,47,306.9107663
240527,10000_5x5,e2,city,47,306.7091547
240527,10000_5x5,e3,city,47,306.5783402
240527,10000_5x5,e1,region,47,306.4194034
240527,10000_5x5,e2,region,47,306.0471332
240527,10000_5x5,e3,region,47,306.2224485
240527,10000_5x5,e1,city,48,305.3783254
240527,10000_5x5,e2,city,48,305.2073208
240527,10000_5x5,e3,city,48,305.5435602
240527,10000_5x5,e1,region,48,305.2163311
240527,10000_5x5,e2,region,48,304.8700735
240527,10000_5x5,e3,region,48,305.0175561
240527,10000_5x5,e1,city,49,303.8204006
240527,10000_5x5,e2,city,49,303.8134278
240527,10000_5x5,e3,city,49,303.8936895
240527,10000_5x5,e1,region,49,304.16163
240527,10000_5x5,e2,region,49,303.7960186
240527,10000_5x5,e3,region,49,303.8884186
240527,10000_5x5,e1,city,50,302.2845442
240527,10000_5x5,e2,city,50,302.6393127
240527,10000_5x5,e3,city,50,302.4087411
240527,10000_5x5,e1,region,50,303.2542388
240527,10000_5x5,e2,region,50,302.8968408
240527,10000_5x5,e3,region,50,302.8913002
240527,10000_5x5,e1,city,51,301.112886
240527,10000_5x5,e2,city,51,301.6123104
240527,10000_5x5,e3,city,51,301.2510365
240527,10000_5x5,e1,region,51,302.4786736
240527,10000_5x5,e2,region,51,302.1400919
240527,10000_5x5,e3,region,51,301.9906771
240527,10000_5x5,e1,city,52,300.3727947
240527,10000_5x5,e2,city,52,300.6432518
240527,10000_5x5,e3,city,52,300.6167549
240527,10000_5x5,e1,region,52,301.7058637
240527,10000_5x5,e2,region,52,301.4148007
240527,10000_5x5,e3,region,52,301.2376331
240527,10000_5x5,e1,city,53,299.5701097
240527,10000_5x5,e2,city,53,299.4344485
240527,10000_5x5,e3,city,53,299.709621
240527,10000_5x5,e1,region,53,301.0218177
240527,10000_5x5,e2,region,53,300.8173637
240527,10000_5x5,e3,region,53,300.5425398
240527,10000_5x5,e1,city,54,298.8727309
240527,10000_5x5,e2,city,54,298.1181469
240527,10000_5x5,e3,city,54,298.6348729
240527,10000_5x5,e1,region,54,300.4177831
240527,10000_5x5,e2,region,54,300.3512232
240527,10000_5x5,e3,region,54,299.9523224
240527,10000_5x5,e1,city,55,298.1707723
240527,10000_5x5,e2,city,55,297.3971349
240527,10000_5x5,e3,city,55,297.8206075
240527,10000_5x5,e1,region,55,300.2007018
240527,10000_5x5,e2,region,55,300.1093967
240527,10000_5x5,e3,region,55,299.6964445
240527,10000_5x5,e1,city,56,299.0368711
240527,10000_5x5,e2,city,56,298.3086209
240527,10000_5x5,e3,city,56,298.9353605
240527,10000_5x5,e1,region,56,302.0024615
240527,10000_5x5,e2,region,56,301.7703249
240527,10000_5x5,e3,region,56,301.7297023
240527,10000_5x5,e1,city,57,301.5886816
240527,10000_5x5,e2,city,57,301.0626089
240527,10000_5x5,e3,city,57,301.5288592
240527,10000_5x5,e1,region,57,304.0735155
240527,10000_5x5,e2,region,57,303.8067706
240527,10000_5x5,e3,region,57,304.1761097
240527,10000_5x5,e1,city,58,303.5485802
240527,10000_5x5,e2,city,58,302.9264088
240527,10000_5x5,e3,city,58,304.0281814
240527,10000_5x5,e1,region,58,306.1374491
240527,10000_5x5,e2,region,58,305.8433638
240527,10000_5x5,e3,region,58,306.5735326
240527,10000_5x5,e1,city,59,305.8134544
240527,10000_5x5,e2,city,59,305.2765671
240527,10000_5x5,e3,city,59,306.6794995
240527,10000_5x5,e1,region,59,308.1782775
240527,10000_5x5,e2,region,59,307.8225906
240527,10000_5x5,e3,region,59,308.7979207
240527,10000_5x5,e1,city,60,308.5347374
240527,10000_5x5,e2,city,60,307.7475259
240527,10000_5x5,e3,city,60,309.4791279
240527,10000_5x5,e1,region,60,309.9774457
240527,10000_5x5,e2,region,60,309.5450461
240527,10000_5x5,e3,region,60,310.6596232
240527,10000_5x5,e1,city,61,310.8233566
240527,10000_5x5,e2,city,61,310.1380328
240527,10000_5x5,e3,city,61,311.6700175
240527,10000_5x5,e1,region,61,311.5951035
240527,10000_5x5,e2,region,61,311.09826
240527,10000_5x5,e3,region,61,312.28982
240527,10000_5x5,e1,city,62,312.5489092
240527,10000_5x5,e2,city,62,312.1865934
240527,10000_5x5,e3,city,62,313.2777144
240527,10000_5x5,e1,region,62,312.9923216
240527,10000_5x5,e2,region,62,312.4419564
240527,10000_5x5,e3,region,62,313.6881016
240527,10000_5x5,e1,city,63,313.8410528
240527,10000_5x5,e2,city,63,313.5741295
240527,10000_5x5,e3,city,63,314.353602
240527,10000_5x5,e1,region,63,314.1738226
240527,10000_5x5,e2,region,63,313.5680789
240527,10000_5x5,e3,region,63,314.8167319
240527,10000_5x5,e1,city,64,314.6827206
240527,10000_5x5,e2,city,64,314.4671014
240527,10000_5x5,e3,city,64,315.0481846
240527,10000_5x5,e1,region,64,315.0489758
240527,10000_5x5,e2,region,64,314.387092
240527,10000_5x5,e3,region,64,315.6397869
240527,10000_5x5,e1,city,65,315.037151
240527,10000_5x5,e2,city,65,314.8177303
240527,10000_5x5,e3,city,65,315.3691231
240527,10000_5x5,e1,region,65,315.507164
240527,10000_5x5,e2,region,65,314.8031525
240527,10000_5x5,e3,region,65,316.0278854
240527,10000_5x5,e1,city,66,314.817574
240527,10000_5x5,e2,city,66,314.3723921
240527,10000_5x5,e3,city,66,315.1327225
240527,10000_5x5,e1,region,66,315.4710789
240527,10000_5x5,e2,region,66,314.7654726
240527,10000_5x5,e3,region,66,315.9347405
240527,10000_5x5,e1,city,67,313.1500786
240527,10000_5x5,e2,city,67,312.6441169
240527,10000_5x5,e3,city,67,313.4521704
240527,10000_5x5,e1,region,67,314.8486717
240527,10000_5x5,e2,region,67,314.1675132
240527,10000_5x5,e3,region,67,315.2117747
240527,10000_5x5,e1,city,68,310.2989632
240527,10000_5x5,e2,city,68,309.9472435
240527,10000_5x5,e3,city,68,310.4511961
240527,10000_5x5,e1,region,68,312.0626699
240527,10000_5x5,e2,region,68,311.4922653
240527,10000_5x5,e3,region,68,312.1650365
240527,10000_5x5,e1,city,69,308.3095459
240527,10000_5x5,e2,city,69,308.0611187
240527,10000_5x5,e3,city,69,308.497656
240527,10000_5x5,e1,region,69,310.288496
240527,10000_5x5,e2,region,69,309.7438386
240527,10000_5x5,e3,region,69,310.2372802
240527,10000_5x5,e1,city,70,306.9901354
240527,10000_5x5,e2,city,70,306.4670859
240527,10000_5x5,e3,city,70,307.2134015
240527,10000_5x5,e1,region,70,308.9504583
240527,10000_5x5,e2,region,70,308.4852505
240527,10000_5x5,e3,region,70,308.8003182
240527,10000_5x5,e1,city,71,305.8600622
240527,10000_5x5,e2,city,71,305.2823773
240527,10000_5x5,e3,city,71,306.2488521
240527,10000_5x5,e1,region,71,307.8040676
240527,10000_5x5,e2,region,71,307.3744358
240527,10000_5x5,e3,region,71,307.5411838
240527,10000_5x5,e1,city,72,305.3410703
240527,10000_5x5,e2,city,72,304.4136028
240527,10000_5x5,e3,city,72,305.7190856
240527,10000_5x5,e1,region,72,306.7521303
240527,10000_5x5,e2,region,72,306.3314696
240527,10000_5x5,e3,region,72,306.3870809
240527,10000_5x5,e1,city,73,304.8626875
240527,10000_5x5,e2,city,73,303.6369628
240527,10000_5x5,e3,city,73,305.2258791
240527,10000_5x5,e1,region,73,305.8079661
240527,10000_5x5,e2,region,73,305.4465423
240527,10000_5x5,e3,region,73,305.3504772
240527,10000_5x5,e1,city,74,304.355927
240527,10000_5x5,e2,city,74,302.8078207
240527,10000_5x5,e3,city,74,304.5058794
240527,10000_5x5,e1,region,74,304.9854795
240527,10000_5x5,e2,region,74,304.704439
240527,10000_5x5,e3,region,74,304.4995254
240527,10000_5x5,e1,city,75,303.4982102
240527,10000_5x5,e2,city,75,302.3031384
240527,10000_5x5,e3,city,75,303.5759893
240527,10000_5x5,e1,region,75,304.306961
240527,10000_5x5,e2,region,75,304.0952234
240527,10000_5x5,e3,region,75,303.8249208
240527,10000_5x5,e1,city,76,303.3097349
240527,10000_5x5,e2,city,76,301.8467255
240527,10000_5x5,e3,city,76,303.2023145
240527,10000_5x5,e1,region,76,303.6743832
240527,10000_5x5,e2,region,76,303.5555497
240527,10000_5x5,e3,region,76,303.1465251
240527,10000_5x5,e1,city,77,302.7945535
240527,10000_5x5,e2,city,77,302.112898
240527,10000_5x5,e3,city,77,303.147692
240527,10000_5x5,e1,region,77,303.1280903
240527,10000_5x5,e2,region,77,303.0054442
240527,10000_5x5,e3,region,77,302.5299001
240527,10000_5x5,e1,city,78,303.3603619
240527,10000_5x5,e2,city,78,302.5781993
240527,10000_5x5,e3,city,78,302.6982327
240527,10000_5x5,e1,region,78,302.5132563
240527,10000_5x5,e2,region,78,302.4436139
240527,10000_5x5,e3,region,78,301.9064619
240527,10000_5x5,e1,city,79,303.6689487
240527,10000_5x5,e2,city,79,301.9791942
240527,10000_5x5,e3,city,79,301.7601338
240527,10000_5x5,e1,region,79,302.2095953
240527,10000_5x5,e2,region,79,302.1581415
240527,10000_5x5,e3,region,79,301.6582034
240527,10000_5x5,e1,city,80,304.2922387
240527,10000_5x5,e2,city,80,302.1548855
240527,10000_5x5,e3,city,80,301.4813518
240527,10000_5x5,e1,region,80,303.7548672
240527,10000_5x5,e2,region,80,303.5622239
240527,10000_5x5,e3,region,80,303.1733489
240527,10000_5x5,e1,city,81,305.5097342
240527,10000_5x5,e2,city,81,302.8576729
240527,10000_5x5,e3,city,81,302.3512121
240527,10000_5x5,e1,region,81,305.3871581
240527,10000_5x5,e2,region,81,305.1446866
240527,10000_5x5,e3,region,81,304.8483615
240527,10000_5x5,e1,city,82,306.3257313
240527,10000_5x5,e2,city,82,304.0160185
240527,10000_5x5,e3,city,82,303.766356
240527,10000_5x5,e1,region,82,307.0875943
240527,10000_5x5,e2,region,82,306.8220558
240527,10000_5x5,e3,region,82,306.6158631
240527,10000_5x5,e1,city,83,307.3830342
240527,10000_5x5,e2,city,83,305.5489728
240527,10000_5x5,e3,city,83,305.5815117
240527,10000_5x5,e1,region,83,308.789545
240527,10000_5x5,e2,region,83,308.5198775
240527,10000_5x5,e3,region,83,308.4004848
240527,10000_5x5,e1,city,84,308.5808197
240527,10000_5x5,e2,city,84,307.395333
240527,10000_5x5,e3,city,84,307.4131121
240527,10000_5x5,e1,region,84,310.3148279
240527,10000_5x5,e2,region,84,310.0268574
240527,10000_5x5,e3,region,84,310.0002287
240527,10000_5x5,e1,city,85,309.9419459
240527,10000_5x5,e2,city,85,309.1958215
240527,10000_5x5,e3,city,85,309.2392135
240527,10000_5x5,e1,region,85,311.7222689
240527,10000_5x5,e2,region,85,311.3975555
240527,10000_5x5,e3,region,85,311.4659909
240527,10000_5x5,e1,city,86,311.2558681
240527,10000_5x5,e2,city,86,310.6509056
240527,10000_5x5,e3,city,86,310.8670901
240527,10000_5x5,e1,region,86,312.9719367
240527,10000_5x5,e2,region,86,312.6035221
240527,10000_5x5,e3,region,86,312.7445531
240527,10000_5x5,e1,city,87,312.3200584
240527,10000_5x5,e2,city,87,311.8121638
240527,10000_5x5,e3,city,87,312.2129754
240527,10000_5x5,e1,region,87,314.0401433
240527,10000_5x5,e2,region,87,313.6280904
240527,10000_5x5,e3,region,87,313.8217541
240527,10000_5x5,e1,city,88,313.2609728
240527,10000_5x5,e2,city,88,312.7771799
240527,10000_5x5,e3,city,88,313.2846528
240527,10000_5x5,e1,region,88,314.8803253
240527,10000_5x5,e2,region,88,314.4397887
240527,10000_5x5,e3,region,88,314.6893394
240527,10000_5x5,e1,city,89,314.0032995
240527,10000_5x5,e2,city,89,313.4505296
240527,10000_5x5,e3,city,89,313.8570227
240527,10000_5x5,e1,region,89,315.2692626
240527,10000_5x5,e2,region,89,314.8734304
240527,10000_5x5,e3,region,89,315.1131643
240527,10000_5x5,e1,city,90,314.144253
240527,10000_5x5,e2,city,90,313.534113
240527,10000_5x5,e3,city,90,313.8088717
240527,10000_5x5,e1,region,90,315.1786579
240527,10000_5x5,e2,region,90,314.8471461
240527,10000_5x5,e3,region,90,315.0528452
240527,10000_5x5,e1,city,91,313.0591216
240527,10000_5x5,e2,city,91,312.265497
240527,10000_5x5,e3,city,91,312.30557
240527,10000_5x5,e1,region,91,314.5906873
240527,10000_5x5,e2,region,91,314.3457867
240527,10000_5x5,e3,region,91,314.5220145
240527,10000_5x5,e1,city,92,309.8096004
240527,10000_5x5,e2,city,92,309.1589853
240527,10000_5x5,e3,city,92,309.1251552
240527,10000_5x5,e1,region,92,312.362471
240527,10000_5x5,e2,region,92,312.318937
240527,10000_5x5,e3,region,92,312.307188
240527,10000_5x5,e1,city,93,307.2465793
240527,10000_5x5,e2,city,93,306.9681354
240527,10000_5x5,e3,city,93,306.8193592
240527,10000_5x5,e1,region,93,310.6899278
240527,10000_5x5,e2,region,93,310.7111883
240527,10000_5x5,e3,region,93,310.6471558
240527,10000_5x5,e1,city,94,305.7658238
240527,10000_5x5,e2,city,94,305.7000489
240527,10000_5x5,e3,city,94,305.3835369
240527,10000_5x5,e1,region,94,309.3769513
240527,10000_5x5,e2,region,94,309.3994312
240527,10000_5x5,e3,region,94,309.3467551
240527,10000_5x5,e1,city,95,304.7264063
240527,10000_5x5,e2,city,95,304.7856657
240527,10000_5x5,e3,city,95,304.3708061
240527,10000_5x5,e1,region,95,308.2921051
240527,10000_5x5,e2,region,95,308.1998764
240527,10000_5x5,e3,region,95,308.1858063
240527,10000_5x5,e1,city,96,303.6486976
240527,10000_5x5,e2,city,96,304.0459324
240527,10000_5x5,e3,city,96,303.6273545
240527,10000_5x5,e1,region,96,307.3054516
240527,10000_5x5,e2,region,96,307.0728356
240527,10000_5x5,e3,region,96,307.064216
240527,10000_5x5,e1,city,97,302.4699393
240527,10000_5x5,e2,city,97,303.251531
240527,10000_5x5,e3,city,97,302.9673656
240527,10000_5x5,e1,region,97,306.3846144
240527,10000_5x5,e2,region,97,305.9894852
240527,10000_5x5,e3,region,97,306.1097065
240527,10000_5x5,e1,city,98,301.4030242
240527,10000_5x5,e2,city,98,302.2682749
240527,10000_5x5,e3,city,98,302.1177001
240527,10000_5x5,e1,region,98,305.4954485
240527,10000_5x5,e2,region,98,304.9593509
240527,10000_5x5,e3,region,98,305.2430841
240527,10000_5x5,e1,city,99,300.3250983
240527,10000_5x5,e2,city,99,301.0585055
240527,10000_5x5,e3,city,99,301.6029376
240527,10000_5x5,e1,region,99,304.7854066
240527,10000_5x5,e2,region,99,304.144495
240527,10000_5x5,e3,region,99,304.5124038
240527,10000_5x5,e1,city,100,299.5680914
240527,10000_5x5,e2,city,100,300.0745082
240527,10000_5x5,e3,city,100,300.6040861
240527,10000_5x5,e1,region,100,304.1655336
240527,10000_5x5,e2,region,100,303.480366
240527,10000_5x5,e3,region,100,303.7912805
240527,10000_5x5,e1,city,101,298.6525594
240527,10000_5x5,e2,city,101,298.6606776
240527,10000_5x5,e3,city,101,298.8904958
240527,10000_5x5,e1,region,101,303.5131503
240527,10000_5x5,e2,region,101,302.8510774
240527,10000_5x5,e3,region,101,303.1145358
240527,10000_5x5,e1,city,102,298.091172
240527,10000_5x5,e2,city,102,297.7509362
240527,10000_5x5,e3,city,102,297.5734811
240527,10000_5x5,e1,region,102,302.9293513
240527,10000_5x5,e2,region,102,302.3053905
240527,10000_5x5,e3,region,102,302.5386104
240527,10000_5x5,e1,city,103,298.0251734
240527,10000_5x5,e2,city,103,297.7689938
240527,10000_5x5,e3,city,103,297.4964917
240527,10000_5x5,e1,region,103,302.567476
240527,10000_5x5,e2,region,103,302.0131565
240527,10000_5x5,e3,region,103,302.2288974
240527,10000_5x5,e1,city,104,299.038264
240527,10000_5x5,e2,city,104,299.0592947
240527,10000_5x5,e3,city,104,298.8148748
240527,10000_5x5,e1,region,104,303.5649877
240527,10000_5x5,e2,region,104,303.0480839
240527,10000_5x5,e3,region,104,303.4082835
240527,10000_5x5,e1,city,105,301.7985785
240527,10000_5x5,e2,city,105,301.2237039
240527,10000_5x5,e3,city,105,301.8739466
240527,10000_5x5,e1,region,105,304.9929488
240527,10000_5x5,e2,region,105,304.5224069
240527,10000_5x5,e3,region,105,304.954075
240527,10000_5x5,e1,city,106,304.895315
240527,10000_5x5,e2,city,106,304.4845428
240527,10000_5x5,e3,city,106,304.4197843
240527,10000_5x5,e1,region,106,306.5430054
240527,10000_5x5,e2,region,106,306.2025777
240527,10000_5x5,e3,region,106,306.5676808
240527,10000_5x5,e1,city,107,307.6854756
240527,10000_5x5,e2,city,107,307.4378875
240527,10000_5x5,e3,city,107,306.75536
240527,10000_5x5,e1,region,107,308.0667608
240527,10000_5x5,e2,region,107,307.9135657
240527,10000_5x5,e3,region,107,308.1874832
240527,10000_5x5,e1,city,108,309.5162646
240527,10000_5x5,e2,city,108,309.2088579
240527,10000_5x5,e3,city,108,308.6125236
240527,10000_5x5,e1,region,108,309.4610193
240527,10000_5x5,e2,region,108,309.4686314
240527,10000_5x5,e3,region,108,309.6900696
240527,10000_5x5,e1,city,109,311.0165137
240527,10000_5x5,e2,city,109,310.7088684
240527,10000_5x5,e3,city,109,310.2740231
240527,10000_5x5,e1,region,109,310.7849454
240527,10000_5x5,e2,region,109,310.9152663
240527,10000_5x5,e3,region,109,311.1217726
240527,10000_5x5,e1,city,110,312.3860595
240527,10000_5x5,e2,city,110,312.1322752
240527,10000_5x5,e3,city,110,311.7297095
